Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,,1/5/2017,1/2/2017,19,Electronic - UnSourced,Web
Nautilus,CAM16616 DEGBFBHG,,1/5/2017,1/2/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,1/5/2017,1/5/2017,1/2/2017,11,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,,1/5/2017,1/2/2017,94,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM27401 DEFAULTADID,,1/5/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,1/5/2017,1/2/2017,6,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM28157 SALESFOLLOWUP,,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM28157 SALESFOLLOWUP,,1/5/2017,1/2/2017,5,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM30755 dosg2gsl1,1/5/2017,1/5/2017,1/2/2017,3,Online Search,Web
Bowflex Home Gyms,CAM30755 dosg2gsl1,,1/5/2017,1/2/2017,4,Online Search,Web
Bowflex Revolution,CAM30755 dosg2gsl1,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM30793 SAWDOSG2D,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Catalog,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,9,Online Search,Call Center Internal
Bowflex Max Trainer,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,4,Online Search,Call Center Internal
Bowflex Revolution,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,2,Online Search,Call Center Internal
Treadclimber,CAM30796 SAWDOSG2G,,1/5/2017,1/2/2017,4,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,,1/5/2017,1/2/2017,32,Online Search,Web
Bowflex Catalog,CAM31081 dosg2gl1,1/5/2017,1/5/2017,1/2/2017,3,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,1/5/2017,1/5/2017,1/2/2017,4,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,,1/5/2017,1/2/2017,43,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,1/5/2017,1/5/2017,1/2/2017,5,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,1/24/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,,1/5/2017,1/2/2017,39,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,,1/5/2017,1/2/2017,13,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,1/5/2017,1/5/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,,1/5/2017,1/2/2017,37,Online Search,Web
Bowflex Catalog,CAM32062 dofg2gfeed1,1/5/2017,1/5/2017,1/2/2017,1,Online Shopping,Web
Bowflex Home Gyms,CAM32062 dofg2gfeed1,,1/5/2017,1/2/2017,2,Online Shopping,Web
Bowflex Max Trainer,CAM32062 dofg2gfeed1,,1/5/2017,1/2/2017,1,Online Shopping,Web
Treadclimber,CAM32062 dofg2gfeed1,,1/5/2017,1/2/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM32123 dofg2tfeed1,1/5/2017,1/5/2017,1/2/2017,1,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,1/5/2017,1/2/2017,15,Online Shopping,Web
Bowflex Max Trainer,CAM36079 dsetsf11e,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM36079 dsetsf11e,,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,1/5/2017,1/2/2017,13,Electronic - Short Form,Web
Bowflex Max Trainer,CAM36608 dsetsf12a,,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,1/5/2017,1/5/2017,1/2/2017,3,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,1/5/2017,1/2/2017,17,Electronic - Short Form,Web
Treadclimber,CAM36797 dpetprint12a,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Print,Web
Treadclimber,CAM36797 dpetprint12a,,1/5/2017,1/2/2017,1,Electronic - Print,Web
Treadclimber,CAM36885 dosbitsl2,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM36885 dosbitsl2,,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37112 dosg2dsl11,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37148 dosg2dsl12,,1/5/2017,1/2/2017,6,Online Search,Web
Treadclimber,CAM37269 dpetprint12d,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Print,Web
Treadclimber,CAM37269 dpetprint12d,,1/5/2017,1/2/2017,1,Electronic - Print,Web
Bowflex Selecttech Dumbbells,CAM37428 dosg2dsl14,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37428 dosg2dsl14,,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37429 dosg2dsl15,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Body,CAM37440 dosg2tsl21,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Catalog,CAM37440 dosg2tsl21,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Catalog,CAM37440 dosg2tsl21,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM37440 dosg2tsl21,,1/5/2017,1/2/2017,5,Online Search,Web
Nautilus,CAM37440 dosg2tsl21,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,1/5/2017,1/5/2017,1/2/2017,6,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,1/5/2017,1/2/2017,39,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,,1/5/2017,1/2/2017,6,Online Search,Web
Bowflex Home Gyms,CAM37655 dosbitsl10,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM37655 dosbitsl10,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,1/5/2017,1/2/2017,6,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37696 dosbidsl7,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM38406 SAWDPETPRINT12F,,1/5/2017,1/2/2017,3,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,,1/5/2017,1/2/2017,6,Electronic - Print,Call Center Internal
Bowflex Brand,CAM39441 dosbigl1,,1/5/2017,1/2/2017,3,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,,1/5/2017,1/2/2017,14,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,,1/5/2017,1/2/2017,19,Online Search,Web
Bowflex Selecttech Dumbbells,CAM39441 dosbigl1,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM39441 dosbigl1,,1/5/2017,1/2/2017,16,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Catalog,CAM40820 1800BFXCATALOG,1/5/2017,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,1/5/2017,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,,1/5/2017,1/2/2017,4,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM40821 1800BOWFLEX,,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Revolution,CAM40821 1800BOWFLEX,,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40821 1800BOWFLEX,,1/5/2017,1/2/2017,4,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,1/5/2017,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,1/5/2017,1/2/2017,3,Un-Sourced,Call Center Internal
Bowflex Catalog,CAM43683 dosbitsl14,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM43683 dosbitsl14,1/5/2017,1/5/2017,1/2/2017,12,Online Search,Web
Treadclimber,CAM43683 dosbitsl14,,1/5/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Third Party Call Center - Evolve
Bowflex Catalog,CAM44172 dseesf14a,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,1/5/2017,1/5/2017,1/2/2017,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,1/5/2017,1/2/2017,19,Electronic - Short Form,Web
Treadclimber,CAM44172 dseesf14a,,1/5/2017,1/2/2017,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,1/5/2017,1/2/2017,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,,1/5/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM44215 SAWDSEESF14A,,1/5/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44223 SAWDOSBIE,,1/5/2017,1/2/2017,4,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44223 SAWDOSBIE,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM44223 SAWDOSBIE,,1/5/2017,1/2/2017,3,Online Search,Call Center Internal
Bowflex Home Gyms,CAM44230 SAWDOSG2E,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44230 SAWDOSG2E,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44230 SAWDOSG2E,,1/5/2017,1/2/2017,8,Online Search,Call Center Internal
Treadclimber,CAM44230 SAWDOSG2E,,1/5/2017,1/2/2017,15,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44230 SAWDOSG2E,,1/5/2017,1/2/2017,1,Online Search,Third Party Call Center - Evolve
Treadclimber,CAM44230 SAWDOSG2E,,1/5/2017,1/2/2017,1,Online Search,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM44236 SAWMAX,,1/5/2017,1/2/2017,4,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44236 SAWMAX,,1/5/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,1/5/2017,1/2/2017,3,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44429 dosbiesl1,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44429 dosbiesl1,1/5/2017,1/5/2017,1/2/2017,6,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,,1/5/2017,1/2/2017,26,Online Search,Web
Treadclimber,CAM44429 dosbiesl1,,1/5/2017,1/2/2017,9,Online Search,Web
Treadclimber,CAM44450 dofbitfeed2,,1/5/2017,1/2/2017,1,Online Shopping,Web
Treadclimber,CAM44497 dosg2esl1,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Catalog,CAM44497 dosg2esl1,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,1/5/2017,1/5/2017,1/2/2017,23,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,1/19/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,,1/5/2017,1/2/2017,94,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,1/5/2017,1/2/2017,27,Online Search,Web
Bowflex Max Trainer,CAM44539 SAWDOSG2EMOBILE2,,1/5/2017,1/2/2017,3,Online Search,Call Center Internal
Treadclimber,CAM44539 SAWDOSG2EMOBILE2,,1/5/2017,1/2/2017,4,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44543 dosbiesl3,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44551 dosg2esl4,,1/5/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM44551 dosg2esl4,,1/5/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM44559 P0314COOKLTTC20B,,1/5/2017,1/2/2017,1,Electronic - Print,Call Center Internal
Bowflex Max Trainer,CAM44564 dosbiesl4,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM44564 dosbiesl4,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,1/5/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,1/5/2017,1/2/2017,2,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,1/5/2017,1/5/2017,1/2/2017,5,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,,1/5/2017,1/2/2017,87,Online Shopping,Web
Bowflex Revolution,CAM44887 dofg2efeed1,,1/5/2017,1/2/2017,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,1/5/2017,1/2/2017,33,Online Shopping,Web
Bowflex Max Trainer,CAM44948 dofbiefeed1,1/5/2017,1/5/2017,1/2/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM44948 dofbiefeed1,,1/5/2017,1/2/2017,7,Online Shopping,Web
Treadclimber,CAM44948 dofbiefeed1,,1/5/2017,1/2/2017,2,Online Shopping,Web
Bowflex Max Trainer,CAM45043 SAWDOFG2E,1/5/2017,1/5/2017,1/2/2017,2,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45043 SAWDOFG2E,,1/5/2017,1/2/2017,2,Online Shopping,Call Center Internal
Treadclimber,CAM45043 SAWDOFG2E,,1/5/2017,1/2/2017,5,Online Shopping,Call Center Internal
Bowflex Catalog,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,1/5/2017,1/5/2017,1/2/2017,5,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,9,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Schwinn,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,1/5/2017,1/2/2017,18,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45387 DSEESF14E,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45729 DOSG2ESL6,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM45729 DOSG2ESL6,,1/5/2017,1/2/2017,6,Online Search,Web
Treadclimber,CAM45729 DOSG2ESL6,,1/5/2017,1/2/2017,4,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45730 DOSG2ESL7,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,1/5/2017,1/2/2017,17,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,,1/5/2017,1/2/2017,13,Online Search,Web
Bowflex Max Trainer,CAM45731 DOSBIESL6,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM45731 DOSBIESL6,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,,1/5/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM45732 DOSBIESL7,,1/5/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM45797 DSEESF14G,1/5/2017,1/5/2017,1/2/2017,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45797 DSEESF14G,,1/5/2017,1/2/2017,15,Electronic - Short Form,Web
Treadclimber,CAM45797 DSEESF14G,,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Catalog,CAM45798 DSEESF14H,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,1/5/2017,1/5/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,1/5/2017,1/2/2017,13,Electronic - Short Form,Web
Treadclimber,CAM45798 DSEESF14H,,1/5/2017,1/2/2017,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45852 DOSG2TSL32,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45852 DOSG2TSL32,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,1/5/2017,1/5/2017,1/2/2017,39,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,1/6/2017,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,,1/5/2017,1/2/2017,8,Online Search,Web
Bowflex Max Trainer,CAM45898 DOXFBERESPONSE,,1/5/2017,1/2/2017,1,Online Social,Call Center Internal
Treadclimber,CAM45898 DOXFBERESPONSE,,1/5/2017,1/2/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM45910 DODADCEDL3,,1/5/2017,1/2/2017,2,Online Display,Web
Treadclimber,CAM46571 DOVPIXTVL2,,1/5/2017,1/2/2017,1,Online Video,Call Center Internal
Bowflex Catalog,CAM47150 DOSG2ESL9,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM47150 DOSG2ESL9,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,1/5/2017,1/5/2017,1/2/2017,5,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,,1/5/2017,1/2/2017,49,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,,1/5/2017,1/2/2017,12,Online Search,Web
Bowflex Max Trainer,CAM47152 DOSBIESL8,,1/5/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM47152 DOSBIESL8,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM47152 DOSBIESL8,,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Brand,CAM47170 DOXFBGL1,,1/5/2017,1/2/2017,2,Online Social,Web
Bowflex Home Gyms,CAM47170 DOXFBGL1,,1/5/2017,1/2/2017,1,Online Social,Web
Bowflex Max Trainer,CAM47170 DOXFBGL1,,1/5/2017,1/2/2017,1,Online Social,Web
Treadclimber,CAM47170 DOXFBGL1,,1/5/2017,1/2/2017,2,Online Social,Web
Treadclimber,CAM47235 SAWDODCTOT,1/5/2017,1/5/2017,1/2/2017,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM47239 SAWDODCTOE,,1/5/2017,1/2/2017,1,Online Display,Call Center Internal
Treadclimber,CAM47239 SAWDODCTOE,,1/5/2017,1/2/2017,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM47251 DODCTOEDL2,1/5/2017,1/5/2017,1/2/2017,7,Online Display,Web
Bowflex Max Trainer,CAM47251 DODCTOEDL2,,1/5/2017,1/2/2017,24,Online Display,Web
Treadclimber,CAM47251 DODCTOEDL2,,1/5/2017,1/2/2017,8,Online Display,Web
Treadclimber,CAM47254 DODCTOTDL1,1/5/2017,1/5/2017,1/2/2017,1,Online Display,Web
Treadclimber,CAM47254 DODCTOTDL1,,1/5/2017,1/2/2017,3,Online Display,Web
Bowflex Selecttech Dumbbells,CAM47266 DODCTODDL1,,1/5/2017,1/2/2017,2,Online Display,Web
Treadclimber,CAM47313 DISEN60*CHANDTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM48471 DOSBITSL20,,1/5/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM48472 DOSG2TSL38,,1/5/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM48473 DOSG2TSL39,,1/5/2017,1/2/2017,5,Online Search,Web
Bowflex Max Trainer,CAM48727 MX9*P60*J14FSTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Third Party Call Center - West
Bowflex Max Trainer,CAM48751 ION*N120J14FSTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM48984 DOSG2ESL11,1/5/2017,1/5/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM48984 DOSG2ESL11,,1/5/2017,1/2/2017,12,Online Search,Web
Treadclimber,CAM48984 DOSG2ESL11,,1/5/2017,1/2/2017,8,Online Search,Web
Treadclimber,CAM49053 DEDIKE2016Q1A,,1/5/2017,1/2/2017,1,Digital - Info Kit,Web
Bowflex Max Trainer,CAM49296 DSEESF16B,,1/5/2017,1/2/2017,2,Electronic - Short Form,Web
Bowflex Home Gyms,CAM49424 DOSG2T,,1/5/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM49424 DOSG2T,1/5/2017,1/5/2017,1/2/2017,2,Online Search,Call Center Internal
Treadclimber,CAM49424 DOSG2T,,1/5/2017,1/2/2017,5,Online Search,Call Center Internal
Bowflex Max Trainer,CAM49580 DODTABOOLAEDL2,,1/5/2017,1/2/2017,1,Online Display,Web
Treadclimber,CAM49580 DODTABOOLAEDL2,,1/5/2017,1/2/2017,1,Online Display,Web
Bowflex Home Gyms,CAM49655 SAWDOSG2GSL,,1/5/2017,1/2/2017,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM49741 SUNDN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49741 SUNDN120HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49742 VEL*N120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,5,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49743 SPKEN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49744 IFC*N120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49744 IFC*N120HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49746 RELZN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49747 JUSTN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49748 GRITN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49748 GRITN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM49748 GRITN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Third Party Call Center - West
Bowflex Max Trainer,CAM49751 FOXNN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM49753 PURSN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM49754 HERON120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49755 CHLRN120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM49769 DTVSN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49769 DTVSN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49770 DISMN60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49770 DISMN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49771 DISNN60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49773 CNN*N60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,4,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49773 CNN*N60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49773 CNN*N60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49778 WGNAN60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,3,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49778 WGNAN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49910 HMM*N120DANYETIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49910 HMM*N120DANYETIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM49911 INSPN120DANYETIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM49911 INSPN120DANYETIC,1/5/2017,1/5/2017,1/2/2017,9,Short Form,Call Center Internal
